entid,year,islatest,profit_loss,revenue,sales_cost,sales_tax,sales_expense,G_expense,finance_expense,asset_devaluation_losses,fair_value_change,investment_income,operation_profit,non_operating_income,non_operating_expense,total_profit,assets,assets_re,payrol_expense,welfare_expenses,education_expenses,union_funds,ad_expenses,entertainment_expenses,assets_loss,asset_devaluation_allowance,main_business_income,main_business_cost,other_business_income,other_operating_cost,retained_profits,gross_profit,main_business_gross,income_tax_adjuste,income_taxable,incometax_taxable,incometax_amount,incometax_actual
1208312381,2017,1,0.6485752634470593,-0.9472175560270952,0.3415502866634061,-0.28102357448679,-0.6681162524952692,-0.2225147878439852,-1.1560066373560829,-0.8505833155733385,0.3783942402413526,2.220781364035733,-0.3305740566894058,0.1186378841153421,0.751213167810294,-0.4636867548962698,1000000.838734376,999999.4935108784,0.5161932866871735,,,,,,,,1.364904747596606,-1.107552671897871,-0.8429247394998572,0.0845070190822776,0.8619493310699233,,,,,,,0.6776393382627657
87092606,2016,1,0.9322200126512828,0.1700889836994035,-1.2954488308089716,-2.6483285657840407,-0.7706637334442865,0.832629943643301,0.8505318697569852,0.6213389432522081,-0.0800771035062588,0.9371328272533715,0.080110420863169,-1.1027555650296332,0.3355959648927026,1.7960828654125396,-1.5495147676446357,0.2956801326593857,-1.5655807778088917,,,,,,,,0.2644850287105579,1.4095468439964152,1.9218279009966,0.817381370428298,0.7124347854098227,,,,,,,-0.6082091759429422
113766077,2013,0,0.234562306533036,,,,,2042.706035331726,,,,,-2046.000519570258,,,-2046.2412796851,199999.4385606725,199999.1369837201,,,,,,,,,,,,,,,,-2044.265806471924,,,,
113766077,2012,0,0.9574940498164608,,,,,,,,,,,,,,1000001.180405236,100000.13567925325,,,,,,,,,,,,,,,,,,,,
113766077,2014,0,-0.9890309388113332,,,,,,,,,,,,,,69.80489806843616,699999.7733860629,,,,,,,,,,,,,,,,,,,,
113766077,2015,0,1.2737571848279643,0.332012635848018,-1.505724472207319,-0.8376535012915998,0.0410890393714377,0.5196241731918756,0.0630040273316013,-1.285533997523482,-0.8658011295561976,0.3242512201570519,0.6465873075504649,1.0575201364649134,-0.1362829664272953,-0.0636463176736914,1000000.5076897366,1000001.6729513856,0.4774342123631177,,,,,,,,-1.062588710453776,-0.8463440050654596,-1.5646963983108884,-0.1635021957127213,-0.2585872224905498,,,,,,,0.9847895061667976
113766077,2016,0,-1.70306232527832,0.2251431525191874,-0.5115986941409579,-0.4762772564411753,0.4447437507455626,0.6014017880092293,-0.950109451095888,-1.353247641230649,-0.6806972095474125,-1.128030310707375,-0.854095553681864,0.8902014963483569,-1.5092038723725507,-1.4293746430689631,999999.7399054932,999999.5025155174,-0.1127574170794343,,,,,,,,0.7003999237251812,0.4940877305866398,-1.9239263007494176,0.1755725425572844,0.2562849208212939,,,,,,,0.7094527844307528
113766077,2017,1,0.2870998323463961,1.5340215660928558,0.6038784879878973,0.4103150905656444,1.1020954743791826,-0.4183292813029646,-1.2447962684680949,-2.0388869761250565,2.1612297047690188,1.8929402734105607,-1.9992149330130868,0.4933531805316603,-0.0469181366325321,1.036555765038511,999999.4547153783,1000000.4643346774,0.7786000269035636,,,,,,,,1.7254429477982682,-0.1773122158125163,0.6460999498025961,0.3534801410888719,-1.5805250581556056,,,,,,,-0.0077736546414225
901191031,2012,0,1.5019854153882417,,1415160.1948827668,-72847.66997713216,,,,,,,-1342311.171082435,,,-1342308.6482715565,19675900.29709481,19675902.029185224,,,,,,,,,,,,,,,,-1342308.5329849725,,,,
901191031,2013,1,1.950895403814051,,,,,,,,,,,,,,19675899.920937024,19675899.880540326,,,,,,,,,,,,,,,,,,,,
95926854,2014,0,0.7603432088923203,,,,,1646.182906279362,1579.1502707969848,,,,-3225.019740415288,,,-3224.011262770788,,,,,,,,,,,,,,,,,,-3225.2768032092954,,,,
95926854,2012,0,0.4184573420065204,,,,,3052.689029263155,,,,,-3051.968792358664,,,-3052.5957793345856,402481.0609655652,402482.0194712596,,,,,,,,,,,,,,,,-3050.848965445816,,,,
95926854,2013,0,0.8423566443669651,,,,,2773.8365878599243,22.341288130620843,,,,-2795.349181652068,,,-2795.5337044098706,397986.7908706291,397987.537278803,,,,,,,,,,,,,,,,-2796.697019844445,,,,
95926854,2015,0,0.1797359287339111,0.7875859800615452,-0.91426626371229,-0.6672071290626231,0.3552143965173662,998.6074784006264,-0.2416787801861361,-0.5084764635367314,-0.7344315481767096,-1.6448410245733256,-1001.6094991104464,-0.4382196056750057,-0.2068208385501222,-1000.4317574269952,449998.8353639295,450000.2228088353,0.7977848186032745,,,,,,,,0.0320895205670123,-2.366933958796518,0.2576324836209875,-1.6831863476173523,-999.5055291630148,,,,,,,-0.3730027298970251
95926854,2016,0,-0.7641220173773383,-1.101594481905232,-1.453487664138955,-1.1892450444729856,-0.9086236926841396,11998.94214932495,-0.1545838219228335,-0.4931703321728507,-0.8968714353808052,1.7723750316803133,-11999.118961162354,0.5813019498734675,-0.1860780321572532,-12000.526587532357,450000.3404981301,450000.37494278623,11999.812492976222,,,,,,,,0.8924440016194268,-0.776136246641771,0.3726013654699917,-0.1138542285892456,-12000.331810635447,,,,,,,0.2497374066512161
95926854,2017,1,0.576124151034455,0.2944079198535761,-0.9413335278499488,-0.6505604240485285,1.645412804331496,6000.678428052253,1.193869072618606,-0.1859920943593677,1.2058076450411548,-1.1219079586870937,-5999.416095740317,-0.6000153456366857,-0.0960323181110561,-5999.859627052432,400001.1761879255,399998.8872650927,6001.892269297503,,,,,,,,0.0502428231821941,1.8316164948500044,-0.3794600758123453,0.4574952439836914,-6000.159666179725,,,,,,,-0.5403246990264032
1117061229,2015,0,-0.2808458274935863,1.3093521549318272,-1.4364822889814162,0.8737631476011539,1.547822848214602,0.2401161828204106,-0.4545538306704048,-0.9953304833706784,-1.3402353743328173,-0.8868609738972879,-0.3457249068003649,-1.4515213306672277,-0.1349525714693226,-0.4002273585638389,-1.1337274097082293,0.1836009341405308,-0.4583572217727525,,,,,,,,0.9387301033411568,-0.8460301770233764,1.2593476320878472,1.816811631152932,-1.5272638346959837,,,,,,,0.6139287770061669
1117061229,2016,1,2.3087986820658366,1.4328875579576168,0.2631993877345646,0.2112339205004799,0.0215757104129694,-0.3047975244373174,1.2723150901910776,0.9037594087870288,-0.4317450270941385,0.1043550723412724,0.8017428432343598,0.3751768764184824,0.5453807191616318,-0.8168021389961029,1.1367247368165554,-0.0392596205276073,-1.0372063806593843,,,,,,,,-1.7907329539226904,0.6625806948304667,0.0983888939273383,-0.9178593914891532,-0.6385840830994083,,,,,,,-0.8336475482256743
159430594,2015,0,0.0620381079746351,-2.165233727846379,-0.0458872398344414,-1.2811032194952865,2.262823273197784,16000.943104220354,998.732496145196,0.0019080685427372,0.0608690206091572,-0.5098894648781749,-16998.131475312755,0.0253083160276854,-0.2814590737785606,-16998.778172160262,10000001.2243544,9999999.987854404,0.8120288346457002,,,,,,,,-0.7266906055309009,-1.0826069332397,1.4698260299362875,0.992976901727935,-16999.959601515904,,,,,,,1.537592190938927
159430594,2016,0,0.0470116713767838,0.0075534907939861,-0.3613471116850812,2.681397655901653,-1.4953206545590982,0.5657143580296707,0.9430265369062028,-0.3294526113688911,0.2774621642069087,1.2183000684213203,0.4501804804429914,1.5415233394924084,-0.4975705401336527,0.5795161719828605,10000001.206702886,9999999.16144924,0.6753293948392096,,,,,,,,1.552705896868949,-0.5353151535849181,-0.3478406906388641,1.4750490710633093,-0.1052334855865604,,,,,,,-1.190322451471091
159430594,2017,1,-0.8260457827102803,-0.6743513920740527,-0.0856886481930991,-0.4111251123478219,-2.327001375654812,-0.0173604322083265,-0.2139787658559725,-0.7238402823498165,1.1072039803028697,0.2029379005024755,0.2582892215469445,0.447702563837362,-0.6637101890949761,-0.5447562564150673,9999998.899005402,9999999.368144536,0.0002917062905886,,,,,,,,0.0524403355670953,-0.2863584727301036,2.180994204411624,1.3401833097742446,1.1245843453933189,,,,,,,0.3890738311060081
940460706,2013,0,-1.6537215145712991,,,,,,,,,,,,,,474155.9920472541,474155.9585648767,,,,,,,,,,,,,,,,,,,,
940460706,2015,0,0.0627953389854728,0.5150358250229287,-0.9923230561188008,-2.4508650558824514,-0.221279889675418,0.7471902950729636,0.008972800748066,0.3879653634895967,-0.4272319490180971,-1.2462881532459118,-1.0550194412342675,-0.4278596943283935,0.3264789328185674,0.7083745245681599,800001.6660312837,800001.1805938483,-1.0674536765561176,,,,,,,,0.6668249108157532,0.5201486789343321,1.029645585566796,-1.0667218179728688,1.818776022730354,,,,,,,-0.6391493113816227
940460706,2016,0,0.1721780187164945,1.0714143607194695,0.221833843176321,-0.9974002619044642,1.758731071983315,7000.499381717147,0.8098995163926064,-0.6821783199485341,-0.8131503550739108,-0.0792622571261626,-7000.388824026384,-0.2983688902118053,1.8584789546914684,-7000.352353716898,800001.6338072518,799999.4840018958,1.4136059584987424,,,,,,,,0.4265957270405841,-1.5803732572604126,1.0283669375449973,-0.5536010465095083,-7000.054567981891,,,,,,,0.9269627804228424
940460706,2017,1,0.1679101811243475,13499.107440688344,23500.419383235498,-0.605009880209208,1199.486205133366,0.1604655740342767,1.0144040582013163,2.918537585822488,0.9348629317481408,-1.0767182650918787,-11199.283826651666,0.6640516102184392,-0.6902689819874472,-11199.860477211974,29998.59157684029,29999.126324625628,0.4376429706564551,,,,,,,,13499.382410388793,23500.2098036154,-0.934674347534626,-1.1043569436708844,-11199.900243672266,-9999.558226681636,-10002.301756602465,,,,,0.506858914419527
949873187,2014,0,1.0218431543897728,,,,,93144.34159626268,254.14279197798888,,,,-93398.0891644225,,,-93398.44256761574,,,,,,,,,,,,,,,,,,-93397.92530112572,,,,
949873187,2012,0,0.3206071463788345,,,,,82912.04245876844,-30.161131828389657,,,,-82882.94168830449,,,-82881.98771320542,2346760.453966646,2346759.499682001,,,,,,,,,,,,,,,,,,,,
949873187,2013,0,-0.0059668627071421,,,,,85734.0313770459,161.7026552597625,,,,-85895.89967006446,,,-85894.39331383456,2218059.5952990064,2218060.301044874,11998.613473941512,,299.099624306465,241.1280529310192,,,,,,,,,,,,,,,,
949873187,2015,0,-0.0325598385134353,0.6535103559242368,0.1928411961914414,1.05773834604231,1.246114578426441,41000.60303509162,0.1726123120958757,1.16541206270475,0.0169029009378155,0.400883948696396,-40999.62087381777,-2.152138004772812,1.3113944380032845,-40999.13386013159,2140000.2837858647,2140000.3286287813,-0.0604120313151079,,,,,,,,-0.8137912747795927,-0.5413195934741413,-0.3317585795704589,1.2273108960632029,-40999.95041624574,,,,,,,0.2916876619088733
949873187,2016,0,3.197975714551895,0.3295146950794741,1.2250625373460629,-0.5290489311396238,0.0665917656125277,29000.77377635779,1.2214655281758944,-0.2553241166049518,0.6896411771907488,-0.2706621767776725,-29999.175539418586,-0.9579397730812932,0.7826674086954082,-29999.4746705398,2100000.86954647,2100000.388136922,-0.7610511357354642,,,,,,,,-1.0930203167599155,-0.6810757742941886,-0.417724282704498,1.3351680069040586,-30000.104132781584,,,,,,,0.368510163124412
949873187,2017,1,-0.2417407828020395,-1.8240327057825256,0.6820098137966705,-2.025255082042384,1.8649798657592205,31479.96942378501,11.963721023012344,0.3998021813243396,-0.3005074223431349,0.916302165733768,-31500.424901997496,-0.8898920303186556,0.5731129213330124,-31501.27385510001,2085400.2609675732,2085400.767546836,0.2563147998495292,,,,,,,,-0.0867657427681662,-0.1612653938425567,-1.295529829323018,1.8050030559526893,-31501.783931498783,,,,,,,-0.3383712888584965
667453278,2015,0,1.129453237537853,0.6360886135672109,2.306051732504859,-0.3746244569356777,0.1829220866334626,6000.140122478485,-1.2244200906358726,0.0927679419159748,-1.0140877228786316,-1.0489832343593128,-5998.787782147918,-0.0007511637104472,0.4976590322603432,-5999.40473107468,0.3623900257383584,-0.5585555632520458,5999.005541606911,,,,,,,,0.4624432909003415,0.5027790405326217,-1.8357207698418088,-1.6085297047931153,-6000.285885243362,,,,,,,0.3277831391602996
667453278,2016,0,-0.1283391743079223,-0.8049238195539108,-1.5777117300714592,3.5001585484735336,1.637954945222448,17997.939609474164,-0.4522070173646618,-1.5403142403963326,-0.4222450385286379,-0.1135440190620574,-17999.313285378237,-0.9850178983755524,0.1202986809954296,-17999.7179829465,-1.5972271199028931,0.1688237018156982,17999.211037852834,,,,,,,,0.5976733968752527,-0.2043518182979078,0.6111946097721954,-2.3621631207844342,-17999.927881579875,,,,,,,-0.7979739057150255
667453278,2017,1,1.3025385936494558,62069.477132095606,46609.05092628189,-0.6764682155759916,0.4736662991882913,21569.379456434377,150.01712722714623,-0.6355999715547269,-1.033822852138507,0.8270723886235136,-6258.84412029219,1860.1140735696065,-0.3521269114707797,-4398.465297463828,53300.41677123822,53301.3037426695,20699.48480289652,,,,,,,,62069.843120080885,46610.67077224459,-2.0348598140142062,-0.8576737035026419,-4400.505389656631,15458.070751192025,15461.176245516384,,,,,-1.0683164881996554
114822988,2012,0,0.6788029964093962,69515.29700033863,70168.23527623915,,,63986.158956888365,,,,,-64637.881071970936,49999.23217325227,,-14636.912444634052,2360229.3740414223,2360229.406139007,,,,,,,,,,,,,,,,-13942.716152174224,,,,
114822988,2013,0,1.7893128578240427,,,20996.76778947301,,59066.85675189981,8669.392467273532,,,,-88731.09736322713,49998.70958328904,,-38731.2494981164,1961470.362344273,1961469.750665249,,,,,,,,,,,,,,,,-38730.82679762071,,,,
114822988,2015,1,2.718740030721662,-0.4700573817877173,0.5270137790102132,1.3463502479847456,-0.5845542294715591,270000.7112090484,1.8617515786051373,-1.946480941045206,-0.0719311292879306,-0.4604023676179814,-270003.11122660735,-0.1018077161870031,1.1883429150375078,-269999.7217408225,0.0631271334140677,-0.1340328259128154,127998.92351536707,,,,,,,,-1.184675973564027,-0.6316086207656337,0.7375640641477244,-0.3485237979171883,-270000.4320870872,,,,,,,1.0998132441544417
114822988,2016,0,-0.2164852745834165,9460999.793839252,8987999.830355303,0.8445677656956144,-1.8462394215851217,493000.5215532575,-0.4628825330406509,-0.0008091661082637,1.8120795681645383,0.0480442700897492,-19001.264924266598,0.8302343566849132,0.5456264501686483,-18999.23792114916,-1.1298281847930287,0.932577616386456,208999.34217772787,,,,,,,,9461000.425442988,8988000.654075906,-0.1544325477551089,2.975358366760019,-19000.338860196887,472997.96914861305,472999.3367123238,,,,,-1.0313202465620062
114822988,2017,1,-0.9496266130104928,0.8299373617999829,-0.6027750161271163,-0.2157331102188926,-1.33193780423214,-0.4011657513642221,0.2538867152545789,0.0720178672441929,0.0515646359470383,-1.9917564158497825,0.9722712611028552,1.3647214440932016,-1.9699965338685328,0.8147220233859381,20000000.534748923,20000000.60211801,-0.5123720324522709,,,,,,,,-0.1505688547488273,-1.8251391193223896,1.7751843548098216,0.2075947379668312,-0.6520874117817318,,,,,,,1.6904847518804222
664875663,2017,1,0.8433843670198699,-0.6213919667173854,0.3830248364435244,0.7878961897871719,0.099575614314922,-1.2506558185573844,-0.7695457566406021,0.8759289223807752,0.3600339251582724,0.9070600182498526,0.9432796790710538,1.122338575301192,1.4974405755562263,0.8456216116124919,1.2570867644411607,0.4095883077543016,1.5069100477405757,,,,,,,,-1.006760947619889,-0.0106619493263571,-0.3899437087017948,-0.5814777862270271,0.1959622206624403,,,,,,,-0.8225331705885662
304320622,2013,0,-0.49782175256797,12349999.525520151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988000.3400292576,247000.7721547068,,247000.09804231592
304320622,2012,0,0.9265358625105896,15919998.994291456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273598.397198518,318401.6162468232,,318400.64015486045
304320622,2015,0,-1.7095065156570382,-0.5663740061223448,1.308168556975921,0.4411964342221246,1.2246684765283478,0.586224874308358,0.9230671609312684,-0.5625367337255405,-1.887196358789728,-1.2405185306672024,-1.2264272605967843,0.0409843906348699,-0.6852496809351721,-1.6341876757564238,-1.6316026170965576,-0.4975421970670535,0.2520631750570591,,,,,,,,1.242018475551206,0.5695919585949633,0.1110908335854876,0.0219621020264,-0.9642438011624548,,,,,,,-0.1999926111580053
304320622,2016,1,1.778226478837461,9800000.20231374,0.6048097165966206,0.4689111593491436,-0.068073390074778,1.0259858858024156,-1.0844333381661693,0.9159272583028408,0.1077847615048226,-0.8663727302610683,-0.8417033413322339,1.3215339076445272,0.3828455823881432,-0.4214774772455331,0.8661015141189753,0.3983784987257777,-0.3039422558178104,,,,,,,,9800000.862738494,-2.315621154031368,-1.5352848513250363,0.8235835651623417,-98000.20854438358,,,,,,,97998.79589531104
948701265,2016,0,1.1893084686890083,-0.4450509176126646,-0.3427124114924366,-0.6168246773649133,0.6053079456933775,222002.10112168387,997.761111816023,0.2010013153819481,-1.2105555568356334,0.6739809811958068,-221997.98270971136,-0.0404073271653835,-0.0379229064913841,-221999.8008873076,31970001.29204625,31970000.31812046,81999.30728605611,,,,,,,,0.6675561058786017,-0.7590890285140024,-1.4147067142903438,0.0393342962957141,-222002.2471972365,,,,,,,1.0641040063040148
948701265,2017,1,-0.1400952159149431,0.8874135970021907,-0.0095973120311333,-1.341904907260648,0.5037383456756661,242581.0006136623,870.1958824021766,0.6972457452038087,1.0578684282621715,-1.478399542538715,-243458.5390336455,0.0199989059934997,-0.806854490742837,-243458.524505149,0.7265281019355058,0.6458398503051823,-0.1056431845680059,,,,,,,,1.2712873564325302,-0.0585010126108422,0.1227341383787029,1.8638868114885911,-243458.99698735384,,,,,,,-1.4356407392260473
1115830165,2016,0,-0.2532200015101941,-0.7977279580856915,-0.4122597702372797,-0.0803609069986553,-2.1253436559304286,0.2890411557534402,-0.3471289854278144,-0.526750065054926,-0.1896417996912751,-0.6356193912473287,-0.9121609257801534,-0.9390750283738408,-1.9921392865807537,1.3727416710854623,858999.3160681889,858999.8884979893,-0.495803890641831,,,,,,,,-0.9504122096072858,0.948647249055824,1.4591905072251852,-0.3322811103067785,-2.238279686487778,,,,,,,0.3461865522548747
1115830165,2017,1,1.216677326920347,1.219292742466289,1.1628150362833076,-0.0097776144019556,0.7586332635074134,178.8883146505734,0.1502969775129716,-0.0699824253559561,0.0477046283901167,0.0336062148199855,-180.13094267858418,0.8473866130084907,-0.0086862064825238,-179.6822653993152,859200.0764311528,859200.0805633954,0.0841555637549415,,,,,,,,-0.6681120890452189,0.6112822126257716,1.513783611220249,-0.94578095957,-178.92429928066937,,,,,,,1.0277903886757644
254906929,2016,0,-0.8119506512643403,-1.0083071230356804,0.055758494564792,0.5330097965880801,0.2765355700287254,-0.2062941747634432,0.304639602344181,0.1087055272549028,-0.1852826443463641,-0.6068682614669813,-1.0230839807634422,0.2209586467323357,-1.9961956058674004,-1.1220102388859217,600000.9357807081,599998.975751258,-1.359573493530031,,,,,,,,-0.3349400918894015,-1.1946379827012126,-0.3166990075135635,1.6650880443927467,-1.0123184402212555,,,,,,,0.5382580533479966
254906929,2017,1,1.059966499616549,320970.07808829664,320300.0563583221,-1.282122008746191,-0.1609175566386689,-0.4060207163320473,-0.8445372605815041,-0.7736257151766578,1.5630602249514718,0.3444365772107411,670.4539103579224,0.1846897748191817,-2.211045110017273,670.0123862584137,600000.1822840769,600000.357458768,1.267104813432317,,,,,,,,320970.00547443115,320298.5486735947,1.4244797198859716,-0.0333955895929172,610.6125576734074,670.1879911450493,669.6715224505804,,,,,71.5743577814159
693267795,2016,0,-0.5999775943041523,-1.1149462530101573,0.0154083270873346,0.8686168931503124,-0.3904455232572242,-0.8448806186432517,0.1009378817221931,-1.0183176816201698,-0.192856080052396,0.6940893543704978,-1.0154136208827191,-0.0344182574736674,-0.5373105204109824,2.2358298348097607,0.5396830509982096,1.7766997836580158,1.5745555842408785,,,,,,,,-0.3578777608787275,-0.5923336940268882,2.51337601041874,-1.0047451585353442,-0.8265891675726065,,,,,,,-1.356153225674963
693267795,2017,1,0.3086342861294597,0.4885107339409069,-2.0966261663229795,1.0986207513365862,-0.4819305724485962,0.2590117661740647,-2.192080603142486,-0.4825921943934669,-1.913463200011451,-0.8670720792119602,0.7975851937488044,1.965533484981811,-1.0141393554569922,0.6946539189715638,1.3034462131647793,-1.3618407698532309,1.263171390264894,,,,,,,,1.6486254423555144,-1.3874498342683317,-0.4634175375940262,0.2113785218014491,-1.029217243803461,,,,,,,0.235421313908059
683585420,2014,0,0.7854482877275111,2151988.352141941,,3606.497687417888,3448408.4957711417,509770.76907752367,-214.0126519091192,,,,-1809581.298670074,,,-1809579.222687625,1487.7379428558804,14870000.535310144,,,,,,,,,,,,,,,,-1008419.8718833458,,,,
683585420,2012,0,-0.7446237352782545,,,,,,,,,,,,,,499999.946725996,4999999.286751235,,,,,,,,,,,,,,,,,,,,
683585420,2013,0,1.697640173451659,,,,204060.32225821956,48034.497867899045,410.66124462360926,,,,-252506.25747223,,,-252508.3534785208,13250699.766676491,13250701.576462071,,,,,,,,,,,,,,,,-252505.35398337516,,,,
683585420,2015,0,1.364154300527681,4174001.000388834,-0.6516392769097508,-0.4313701770045697,2959000.6611570856,578000.0860079267,0.5923262534352532,0.6120780826141954,0.239481153365189,0.6874673931677214,637999.3139190789,1.2078070375931007,1.5329015231255203,637999.2434990489,0.9742152653880488,0.0732300423456184,-0.2921712091570139,,,,,,,,4174001.1355342665,0.1953209943581337,-0.9257895688669282,-0.1870124311277159,632998.9639273682,,,,,,,3999.944164090275
683585420,2016,0,0.2013653124127286,2217998.8129384927,1586998.3719069397,6999.686874684923,1066000.1102592598,558998.7215627403,-1.4349366995352029,-0.7052898972898908,-0.593348863670247,-1.020941950740074,-1001000.0078677328,-0.2616486630135015,0.0456477791738728,-1000998.781145828,-1.6844630134457224,0.3830620414515521,150000.10274305966,,,,,,,,2218001.0415299046,1587000.8934488264,0.6450317483529114,0.2745773971088391,-1000999.2787138772,623999.6805607599,624000.6946157425,,,,,-0.9389185171422514
683585420,2017,1,2.331398974292652,3044497.67780451,1755100.843579492,7049.445263265274,370470.31217284594,223579.34335674727,0.8618668525460739,0.4770288960907721,-1.0261474731929954,0.306118842701923,688300.1520140036,1.6328912153216717,-0.8102315237579405,688298.1194315896,499999.51085097645,499998.8986724856,0.9239317985688152,,,,,,,,3044499.991044242,1755099.3776429363,-0.737483846509546,-0.5198027090964591,639151.1070492101,1282349.9423626664,1282348.9159927242,,,,,49149.8479688613
390111097,2016,1,0.2698524918818188,0.6222521233246215,0.4569810674422007,-0.0326801590449667,-0.5045765314130506,-2.4758147993669124,1.3022074560084396,-1.589922265341917,-0.076333323178091,0.214553097770301,0.0326334761619477,-0.6347237488573535,1.2732970390816882,-0.3672977697219858,2000000.8671816883,1999999.92328908,0.5313411910133276,,,,,,,,-0.3869612628798884,-0.1810395069988124,-0.6672499035902485,1.508197032267635,0.7640210311366944,,,,,,,-1.3695512000970431
393460655,2014,0,-0.1835136996008104,,,,,,,,,,,,,,295.9871307913084,297.7976289256592,,,,,,,,,,,,,,,,,,,,
393460655,2015,0,-0.4988413857936553,0.2845600325672131,-0.0259162987881193,1.6309842648495836,-0.2849042340235833,-1.16747190221201,-0.0329282787300396,0.238230131253126,-0.0079467699335638,-0.6033178787577935,-1.001080540957906,-0.3529546418313579,-2.2404645188073173,-0.1951421451471109,-0.2867104911571014,-0.0662177715469833,0.98389332818133,,,,,,,,-1.808395474163195,0.0655428072780549,0.6642571193685324,0.5038812461413538,-0.6677697669298095,,,,,,,-0.4831260466902646
393460655,2016,1,1.0293604707794142,-0.4898157332531213,0.7536228210243953,0.6882039232270956,0.6133276079744617,-1.068763400422036,-1.3193144564841297,0.763117131504967,0.4489070088866683,1.6102646765831845,0.9821859224954456,-0.9086864112943016,-0.4554891934422621,-0.6775749669161869,1.7844972664367225,-1.0276291626152363,-0.5587038100753621,,,,,,,,1.0549148593641318,0.5862504812093141,-0.3021258548991652,-1.7148669349605912,1.443763036174362,,,,,,,-0.4297675540250286
1209811735,2014,0,0.8109033499929958,1411539.561168636,1353879.9859723998,2002.839345151272,,258862.20997990287,-760.6194913068417,,,,-202447.82665247397,,97.57444642529764,-202544.1154003847,318.7805803914632,3164400.04004776,,,,,,,,,,,,,,,,-202543.5929781297,,,,
1209811735,2012,0,3.585105323424752,15334599.506374689,14707599.709248403,30774.68549027221,651848.6822725734,,10076.45777529111,,,,-65756.78616809753,,,-65756.65263127151,4773670.336277785,4773670.511849357,,,,,,,,,,,,,,,,-35507.2305982,,,,
1209811735,2013,0,1.3563160476881084,6831770.340853026,6637261.142334424,,,442016.1921206665,1081.478275265436,,,,-248589.18093070787,,,-248589.13501540132,4864921.071784326,4864918.571081773,292071.08286970976,,,,,,,,,,,,,,,952.2689078310578,949.4287262254873,238.520473773392,237.71048527157427,238.7622229031712
1209811735,2015,0,0.5088624315526546,251000.8862939264,506999.7270351562,1.2570089063410648,0.5764904996325471,171998.92505677632,1.9572412464918856,0.1948299713401526,0.079483750465923,-1.1181593089700608,-429000.36315262417,59999.1194175517,217999.8741825416,-586999.2933165781,-0.0155380742961238,1.193800067096677,-0.103664006651635,,,,,,,,251000.7330860037,507000.449526309,-1.7563279268052912,1.3819630446652842,-587000.6680634966,-256000.23073537697,-255999.5030704077,,,,,1.2396476120352833
1209811735,2016,0,0.9226423832587792,1.067298326669502,0.3665468471902445,0.520943133554855,-0.4258512058612647,4999.480917132379,-1.2572171367938207,-1.9814005442011864,-1.9566124216035232,0.9657114818400796,-4999.642038665578,1.092852672446767,-0.979658881127503,-5000.229201105721,1279999.726549229,1280000.6324876607,1.871836818000112,,,,,,,,1.4648176428748931,-0.2308362292899042,-1.340181673908619,0.9897891784411568,-5000.766294911103,,,,,,,2.466207421763327
1209811735,2017,1,-0.7917990005716432,-0.9810228097644608,-0.2345594321903012,0.4925488672766567,0.8793517602950148,-0.4643325198750215,1.2405952561810858,1.3995870493667253,1.181106037112565,-0.1604183795627798,0.5261231867815827,-1.357373674568315,0.1296124872019499,0.950809131899343,4588097.593490254,4588100.459933782,0.769715867621321,,,,,,,,-0.0476221285525353,-1.1645978860264878,-0.8378240710040645,-0.817976555521626,-1.9503744688007711,,,,,,,-0.3884137501829273
518841562,2014,1,-0.4146271609748588,1053510.1943152065,1040201.0352076786,9618.877373019632,,32280.90178489425,263.15834310356263,,,,-28843.931154021247,2.5490084341477157,261.0637784311942,-29101.6831536978,464763.42113844247,4647629.414380231,,,,,,,,,,,,,,,,-28953.290199052804,,,,
518841562,2013,0,1.4956725624624505,1409660.2357343151,1322980.6369601784,1369.8852970388036,29296.582325398434,88087.67760675872,679.3538927804937,,,,-32745.011630343324,,1078.196322645071,-33827.13308309792,2730159.524963501,2730159.9601337896,47699.81338664011,404.6768917253097,,1073.1692600483127,,821.0349487197707,,,,,,,,,,-25553.92528610044,,,,
518841562,2012,0,-1.4911086160094291,2153688.579286751,1867548.686031978,1666.8028414307798,140628.40110313022,154848.82417081884,838.4678830437913,,,,-11847.521931493344,,1048.9967589533603,-12897.29018573246,784069.9581663789,784069.6825383569,,,,,,,,,,,,,,,,4312.293581540805,4312.351887669299,1079.2551402170388,1079.0221615154126,1077.923533508654
78986550,2014,1,0.1764464066802411,,,,,,,,,,,,,,301.5171847772544,2999.9718824255883,,,,,,,,,,,,,,,,,,,,
160269670,2016,0,-0.1998016137252169,-1.5442590423118907,0.0971064987054261,-1.1872317802173915,-0.2190954004821184,1000.3115161275966,-1.3929612007088463,0.7239152967430769,-0.7024590032121417,0.0405349507919255,-1000.2183358688164,0.5123717266649304,-0.6935045173304255,-1000.7818952380396,-1.555319133158919,0.2725283987813561,1.374285126582136,,,,,,,,0.2289523612219856,-0.5731893282119426,0.5327443756412196,-1.3839175994836286,-1001.507039115354,,,,,,,-1.7633190168665556
